台語漢字	pos_h
大發雷霆	VH
大茴	
大茴香	
大會	Na
大幅	Da
大方	VH
貸放	VD
大夫	Na
大意	Na;VH
大於	VJ
大異其趣	VH
大揲溜溜	VH
大要	Na
代印	
大約	Db;A;Da
代用	VB
大一	Na
大有人在	VH
大有為	A
大洋	Na
大二	Na
大人	Na
大人物	Na
貸入	VR
大駕	Nh
大甲草	
大甲席	Na
大甲蓆	Na
大甲溪	Nc
大奸	
代工	VA;Na
怠工	VH
代溝	Na
大家	Nh
大計	Na
代價	Na
大家樂	Na
大概	Db;A;Dk;Da
大溪	Nc
代起先	Dd
代課	VA
貸款	VD;Na
大俠	
大吉	VH
大局	Na
大過	Na
大觀	Na
代管	VC
大權	Na
tai7公	VA;Na
大公	Na
大綱	Na
舵公	Na
大功告成	VH
大故	Na
大力	Dh
大里	Nc
代理	VC
大理石	Na
代理人	Na
大理概	Db
代理商	Na
大略	Na;Df
大斂	
大連	Nc
大量	A;Da
大人	
大陸	Nc
代勞	VB
大亂	
大雅	Nb
大王	Na
大阪	Nc
代辦	VC
大變	VH
大便	Na
代表	Na;VK;VJ
代表作	Na
代表人	Na
Tai7-pit	Nb
玳瑁	Na
玳瑁貓	Na
逮捕	
代步	VA
大部份	
大本營	Na
大不如前	VH
大不相同	VH
大不同	VH
大使	Na
大使館	Nc
大三	Na
大西洋	Nc
tai7-seng	Dd
代先	Dd;Cb
大聖	Na
大乘	Nb
大四	Na
大勢	Dd;Na
大赦	VC
代謝	VH
代銷	VC
大臣	Na
大失所望	VI
代收	
大選	Na
大雪	Na;Nd
代數	Na
代書	Na
大暑	Nd
大肆	Da
大肆機	VA;VH
大事	Na
代代	
大大方方	
代打	VB
大德	Na
大丁黃	
大體	Na
大體上	
代替	VC
大套	Db;Na
大智	Na
大典	Na;Dh
大展	Na;VC
大丈夫	Na
大直	Nc
大端	VH
大段	VH
大同	VH
大同區	Nc
大同小異	VH
大多數	Ne;Da
代為	VF
秪仔	Na
秪仔米	Na
黛安娜	Nb
taiN	VC;Nf
觸	VA;VC;Nf;b
濁物	Na
毒	Na;VH
逐	P4
濁	VH
獨	Dh
碡仔魚	
逐暗	
逐叢	P4
逐種	
逐次	Dd
逐個	
逐月	Dd
逐項	
逐日	Dd
逐工	
逐家	Nh
逐個月	
逐過	
逐國	
逐個月	
逐人	Nh;Na
逐日	
逐年	Dd
逐擺	Dd
逐三頓	
逐色	
逐所在	Dg
逐搭	Dg
逐冬	
逐地	Dg
逐塊	Dg
逐條	Dh
逐位	Dg
逐位走	VC
觸仔	Na
觸嘴	VA;Na
觸舌	VA
ta家	Na
大家	Na
凋疥	Na
ta家官	Na
大家官	
凋經	
ta家新婦	Na
觸牙	VA;Na
礁溪	Nc
凋洘	b;VH
凋枯	b;VH
凋涸涸	b;VH
凋涸涸	VH
凋枝	Na
觸ke5	VI
觸磕	Na;VH
tak口	VE
觸口	VA;Na;VE;VH
觸椵	VA;VR;Na;VH
觸齒	
tak-liu2仔蟲	Na
觸鈕仔	
ta官	Na
大官	Na
觸數	VA;VB
觸算盤	VB
觸蹄	VH
觸纏	Na;VC
觸著	
凋離	VH
凋蔫	VH
凋料	Na
耽	
啖	VC
膽	Na
膽手	
膽漢	VH
膽寒	VI
膽訪	VC
膽敢	Db
膽力	Na
膽略	Na
膽量	Na
膽淋	Na
膽碄	
膽膽	Na;VK;VH
膽智	Na
站	Dd;VC;VG;P2
頓神	VH
tam3垂	VH
頓垂	VH
tam3-tam3	VH
tam3頭	VA
頓頭	VA
淫	b
談	VE;Nb
澹	b;VH
澹喉	VA
談情說愛	VA
tam5-chiuh-chiuh	
澹啁啁	
澹水地	Na
澹耳	
談到	VE
談起	VE
談及	VC
澹糊糊	VH
澹漉漉	VH
澹潤	VH
談論	VE
談話	VA
談判	VC
談心	VA
tam5濕	VH
澹濕	b;VH
澹澹	
澹地	Na
tam5透過	VR
談吐	Na
澹滴滴	
氮	Na
淡忘	VK
淡妝	VH
淡水	Na
淡水河	Nc
淡水區	Nc
淡水鎮	Nc
淡化	VH
淡江	Nc
淡江大學	Nc
氮氣	
淡黃	A
淡泊	VH
淡薄	Da;Nf;Df
淡薄仔	Ne;Na;Df
淡薄久	Na;Nd
淡薄薄仔	Da
啖糝	Na;VC
淡大	Nc
淡竹	
啖一嘴	
沾水	VA
耽誤	VC
擔煩	VK
坍方	VH
擔負起	VR
擔憂	VK
擔任	VG
擔架床	Na
啖看覓	
耽擱	VC
擔領	VC
凋瘼	VH
凋瘼瘼	VH
擔保	VE
擔承	VC
擔心	VK;VH
擔身命	VH
擔輸贏	VC
擔帶	VC
坍塌	VH
嚐著	VR
擔當	VC;VL
taN	Nc
丹	b
仃	b
今	Nd
旦	Nc
單	Da;Nb
擔	VC
癉	VH
打	VA;VC;Nf
等	VR;P1;VK;Ca;VC;Nf
膽	Na
打chah	VC
打扎	VC
膽在	
等者	
等齊	VR
打整	VC
打饘	VA
膽汁	Na
打折	
打折扣	VA
等接	VC
打錢	
膽石	Na
等一下	Dd;VA;VH
打坐	VA
打限	VC
打合	VE;VH
等候	VK;VC
等回話	
打現	
打現金	
打法	Na
打發	VC
打游擊	VA
打字	VA
打擾	VC
打入	VR
打角	Na
打狗	Nc
等到	VR;P1
打擊	VC
打擊者	Na
打擊率	
打卡	VA
打氣	VB
等缺	
打件	VA;Dh
打劫	VC
膽結石	
等機會	Dh
打官話	VA
膽固醇	Na
等人	
膽綠	VH
打撈	VC
等路	Na
打擂台	VA
打馬火	Na
打馬油	Na
打馬膠	Na
打罵	VC
打貓	
打敗	VC
打扮	VC
打扮做	VR
打包票	VB
打抱不平	VH
打邊鼓	VA
打掃	VC
膽細	VH
打消	VC
打算	VF
打鬥	VA
打胎	VA;VB
等待	P1;VK
打探	VC;VE
膽頭	Na
膽智	Na
打點	VC
打揲	VC
打疊	VC
打倒	VC
打斷	VC
打動	VH
打賭	VA
訂	VC
蛋	Na
誕	b
擔	Na;VC
擔仔	
擔仔麵	Na
掞石頭	
但願	VK
tan3-hiat-kak	VR
tan3-hiat-tiau	VR
tan3-hiat丟	VR
擔笚	
釘根	VA
蛋白質	Na
tan3-sak	VR
旦夕	Na
誕生	VA
誕辰	Na
擔頭	Na;VC
擔頭重	
tan3掉	VR
掞掉	VR
擲掉	VR
taN5	Na
tan5	VH
亭	Na
陳	Nb
彈	VC
霆	VH
譚	Nb;b
彈壓	VC
霆某螺	VH
檀柴	Na
霆水螺	
彈劾	VC
彈劾	VC
檀香	Na
彈回	VR
彈簧	Na
彈藥庫	Nc
tan5螺	
彈力	Na
tan5雷	VA;Na
霆雷	VA;Na
霆雷公	VA;Na
彈性	Na
彈道	Na
taN7	
誕	Na
taN7目	
誕目	
誕誤	Na;VJ
誕字	VA
大家官	Na
taN7怪	VJ
taN7漏	
誕漏	
taN7字	VA
taN7誤	Na
佃批	Na
taN7筆	VA
誕筆	VA
但是	Cb
taN7失	VJ
繵線	
但書	Na
擔be7起	VR
擔be7起來	
丹麥	Nc
擔責任	VH
擔責成	VL
單車	Na
單槍匹馬	Dh
擔粗	
taN-chiah	Dd
旦chiah	Dd
旦才	Dd
旦即	Dd
丹招樹	
擔罪	VB
丹疽	Na
擔水	VA
冬	Nd;Nf
當	P1;VC;VG
鐺	b
懂哧	VH
董事	Na
董事會	Na
董事長	Na
tang3	VC;VH
tang3	Db;VL
凍	VC;VH
當	Db;P1;VC;VG;VL;VH
瞪目	VA
tang3目尾	VI
凍子	Na
凍趾	Na
凍露	
凍死	VR
凍傷	VH
凍酸	Nc;VH
凍霜	Na;VH
凍霜仔	Na
凍霜客	
凍霜天	Nc
同	Dh;P3;VJ
桐	b
童	Nb
筒	Na;Nf
銅	Na
凋黃	VH
筒仔	
筒仔米糕	
動武	VA
銅指	
同齊	Nf;Dh;VH
同齊行	Na
銅青	Na
銅鋟	
銅像	Na
動手	VA
童子	
筒鳥	
銅錢	Na
銅錢剮	
銅錢	Na
同鄉	VI
銅hong5	Na
銅磺	Na
桐油	Na
同樣	A
童乩	Na
銅鏡魚	
銅koa	Na
銅顆	Na
銅管	
銅管仔	
銅人	Na
銅綠	Na
同字勻	Na
銅鑼	Na
銅鑼圈	
銅鐳	Na
同門	Na
同門的	Na
同門丈	Na
同年	Nd;VH
茼蒿	
同安	
茼蒿菜	
同學	Na
銅牌	Na
同房	
同伴	Na
同姒	Na
銅絲	Na
同時	Dd
銅sian	Na
銅錢	Na
同心	VH
童身	
銅像	Na
銅線	Na
銅線琴	Na
銅線批	Na
同柱	
同祧	
銅鼎	
同途	Na;VI
銅鷸	
重	Dd;Nf;VH
動	VA
重紅	
重眠	VA;Dd;Nf;VH
重霧	Na
重青	A
重秤	
重手	VH
動手	VA;VF
重手門	VH
動手動腳	VA
重手頭	VH
動粗法	VA;VB
重罪	Na
重孝	Na
重刑	
重耳	Na;VH
重耳	VH
重頦頦	
重罰	VC
重盈盈	
重藥	
重熱	Na
重任	Na
動工	VA;VH
重咖啡	Na
重腳手	VH
動腳手	
重尻川	
重工課	
重空課	
重輕頭	VH
重攲爿	
重敧爿	
重氣	Na;VK
扎咖啡	
動鼓樂	VA
動拳頭	VA
動拳頭母	
重骨	b
重利	Na
重藍	
重利	
重量	Na
重黃	A
重病	Na
動筆	VA
重本	
重聲	Na
重身	VH
重傷	VH
重稅	Na
重擔	Na
重篤	b
動胎神	
重頭戲	Na
重頭輕	VJ;VH
重thim3-thim3	VH
動土	VA
重墜墜	
動著	VC
東亞	Nc
單眼皮	Na
東歐	Nc
冬尾	Nd
冬尾天	Nd
東走西choh8	
冬節	Nd
冬菜	
冬青	
動手術	VB
東廠	Nb
冬至	Nd
東進	VH
東石	Nc
東元	Nb
東海	Nc
東海岸	Nc
東海大學	Nc
冬葉樹	
東方	Nc
東河	Nc
東華	A
東岸	Nc
東風	Na
東方人	Na
冬粉	Na
東引	Nc
東洋	Nc
東港	Nc
東港白	
東區	Nc
東京	Nc
冬瓜	Na
冬瓜料	
冬菇	Na
東南	Nc
東南亞	Nc
東南方	Nc
東南風	Na
東南區	Nc
東南部	Nc
東南西北	
東門	Nc
東吳	Nc
單元	Na
單月	Nd
東北	Nc
東北亞	Nc
東北方	Nc
東北角	Nc
東北部	Nc
東柏林	Nc
東旁	Nc
東部	Nc
東西	Na
東勢	Nc
東勢	Nc
tang時	Nd
東時	
當時	Dd
東線	Na
冬筍	Na
東德	Nc
冬頭	Nd
冬天	Nd
單項	Na
單行	VA;A
單行道	Nc
taN好啊	
單方	
單方面	Na
擔負	VC
單音	
單一	A
單字	Na
單日	Nd
擔工	Na
單價	Na
擔肩	VA
單據	Na
單槓	Na
丹桂	Na
丹尼爾	Nb
單板橋	Na
單色	Na
單身	VH
擔承	
丹痧	
單線	
單數	Na
單純	VH
單循環	A
單單	Da
單打	Na
單打獨鬥	VA
擔擔	VA;VC
擔teh	VC
單丁	Na
taN頭	VA
瞻頭	VA
丹田	Nc
單條	Na
單調	VH
丹毒	Na
單獨	Dh
單位	Nc
奈何	Db;VB
凋椏	Na
tap	
答	VE
踏青節	Nd
沓沓滴	
沓滴	VH
答案	Na
答嘴	VB
答嘴鼓	VA;Na;VC
答應	VE
答願	VA
礁疕疕	VH
答覆	VE
答復	VE
答允	VE
凋必	VH
答人	VA;VC
答禮	VA
答錄機	Na
答話	VA
ta埔	Na
查埔	Na
凋脯脯	VH
凋脯	b
查埔查某	Na
查埔囝仔	Na
查埔囝	Na
查埔人	Na
答辯	VA
答詩	
答謝	VC
答辭	Na
沓滓	VH
乾瘦	VH
凋鬆	VH
乾鬆	VH
凋嗽	VA
乾洗	VC
乾死	VR
凋癬	Na
凋心	VH
凋身	VH
凋燥	VH
乾燥	VH
凋燥熱	VH
乾燥機	Na
凋燥燥	VH
乾燥燥	VH
礁燥燥	VH
值	VG
笪	b
達	VJ
噠	
笛仔	Na
值錢	VH
達意	VH
達到	VJ
達到目的	
達觀	VH
達拉斯	Nc
達賴	Nb
達賴喇嘛	Nb
達理	VH
達摩	Nb
達婆	
達成	VC
達著	VJ
值得	Db;VH
值得看	
誻誻叫	VA;Dh;VE
凋碇	VH
乾teng7	
凋炭	Na
奓肘	VH
凋肘	VH
妲己	
兜	Nc;VC;Nf
斗	Nf
搗	VC
倒車	VA
斗稱尺	Na
斗方	Na
斗\|既木	b
斗拱	
tau2根	
斗六	Nc
斗六市	Nc
斗南	Nc
斗籠	Na;Nf
斗笠	Na
斗鈕	
斗鹿	
倒路站	Nc
倒換	VC;VB
搗牌	VA
倒帶	
鬥	VA;VC;b
晝	Nd;b
罩	VC;VH
鬥be7合	
鬥be7-tiau5	
鬥猛	Dd;VA;Dh;VH
鬥無閒	VA;VC
鬥無好勢	
鬥謀	
鬥贊	VC
鬥贊手	
鬥贊助	VC
鬥贊嘴	VA;VC
鬥贊拳	
鬥走	VA
鬥濟	VA
鬥爭	VC
鬥參	VA
鬥插	
鬥鬚	Na
鬥手	VA;Na
鬥出步	
鬥志	Na
鬥足	VR
鬥一腳	
鬥做夥	
鬥造化	
鬥會峇	VR
鬥額	VA;VB
鬥額數	VA
鬥牛	VA
鬥法	VA
鬥伙	
鬥夥計	VA
鬥虎鬚	
鬥分	
鬥份	
鬥贏	VA
鬥圓弧	VA
鬥猴	VC
鬥勁	VD
鬥揵	VD;VC
鬥腳	VA
鬥腳手	VA;VC
鬥空	Db;VC;VH
鬥口	VA;Na
鬥契兄	VH
鬥括	VA
鬥講	VA
鬥講話	VA
鬥股	VA;VH
鬥句	Nf
鬥規篷	b
鬥規注	
鬥力	Dh
鬥流	VA
鬥鬧熱	VA
鬥紐	
鬥鈕	
鬥倚	VC
鬥碗額	VA;VB
鬥話	VA;VB
鬥話榫	VB
鬥奧援	VA
鬥擺	
鬥幫	
鬥幫贈	VC
鬥幫贊	VC
鬥伴	VB;Dh
鬥伴壇	
鬥棚	
鬥參仝	VA;VC
鬥參共	VC
鬥相幫	VC
鬥仙法	VA
鬥心適	
鬥相仝	
鬥相共	VA;VC
鬥相報	
鬥相賽	VA
鬥穡	
鬥賽	VA;Na
鬥士	Na
鬥搭	VA;Na;VC;VH
鬥膽	
到底	Db
鬥短腳	
鬥頭	VA;Na
到底	Db;Na
鬥陣	VA;VF;VC;Nf;Dh
鬥陣個	Na
鬥陣行	Na
鬥黨	
鬥tu2數	VA
鬥堆	VA;VC
鬥對	VA
投	VA;VC;VB
骰仔	Na
骰仔形	Na
骰仔花	
投案	VA
投網	
投手	Na
投石	VA
投石問路	VA
投資	VC
投注	VC
投水	VA
投資人	Na
投降	VA
投合	VH
投效	VC
投嫌	VA
投入	VR;VJ
骰九	Na
投考	VC
投靠	VC
投苦	VB
投機	VH
投球	VA
投稿	VA
投告	VA
投軍	VA
投人	VC
投籃	VA
投話	VA;VB
投票	VA
投票所	Nc
投奔	VC
投標	VA
投保	VC
投誠	VA
投射	VC
投身	VC
投宿	VC
投訴	VA
投書	VC
投胎	VA
豆	Na;b
脰	b
逗	VC;VH
豆仔	Na
豆仔薯	
豆仔鳥	Na
豆仔魚	
豆仔麩	
豆仔油	Na
豆仔稿	
豆仔蟲	
豆餡	
豆渣瘤	
痘症	Na
豆菜	Na
豆菜芽	Na
豆菜底	
豆青	
豆簽	Na;VC
豆籤	
痘瘡	Na
豆薯	
豆漿	Na
豆醬	Na
豆醬醅	Na
豆醬pou5	
豆雁	
豆芽	Na
脰項	Na
豆花	Na;VC;Nb;VH
豆花蛇	Na
豆虎	
豆腐	Na
豆腐糋	
豆腐花	Na
豆腐皮	Na
豆腐鯊	
豆油	Na
豆油店	Nc
豆油碟仔	
痘熱症	Na
豆仁	
豆仁綠	Na;A
豆乳	Na
豆殼	Na
豆箍	Na
豆蔻	Na
豆鹹	Na
豆稿	Na
豆稈	Na
豆干	
豆干糋	
豆莢	Na
豆奶	Na
豆料	
豆仁綠	Na;A
豆乳	Na
豆類	Na
豆莢	Na
豆奶	Na
豆皮	Na
豆粕	Na
豆麩	b
豆餅	Na
豆po5	Na
豆苞	Na
豆酺	b
豆沙	Na
豆siN7	Na
豆豉	Na
豆豉苞	
豆豉酺	Na
豆鹹	Na;VH
豆頭	Na
豆定	
tauh	Na
罩	VC;VH
篤	b
沓	b
瀆	b
tauh8-tauh8	Dd
沓沓	Dd
沓沓仔	Dd;Dh
沓沓講	
tuah8-tauh8來	
沓沓來	
tauh仔	Na
tauh紐	Na
兜羹	Na
兜顧客	VC
兜鈴	
兜留	VC
兜倚	
兜捎	VH
兜梢	VC
兜私	VH
兜搭	
兜蟲	Na
兜tiau5	VC
兜tiau5	VC
氐	Nb
低	VH
te2	VA;VC
底	Na;Ng
柢	b
垛	b
短	VD;VH
貯	VC
短襪仔	Na
短文	Na
底層	Nc
抵制	VC
短銃	Na
短針	Na
短舌根	VH
底座	Na
貯水	VC
貯水	
底限	Na
底系	Na
短髮	Na
短歲壽	VH
短歲壽	VH
貯入	VR
短工	Na
底價	Na
貯khng3	VC
抵抗	VC
短褲	Na
短褲仔	
短期	Dd;Na
短腳	Na
短劇	Na
底稿	Na
帝國	Na
底裡	Na
短理	VH
短路	Na;VH
貯糜	
短命	VB;VH
貯糜	VC
短\-示	
短	
底片	Na
短波	Na
底邊	Nc
te2飯	VA
貯飯	VA
貯飯	VA
底盤	Na
底部	Nc
底糞	
底衫	
垛衫	b
短衫	
底細	Na
短時間	Na
短銷	VH
短銷貨	
底薪	Na
短小	VH
底線	Na
短線	A
底踏	
底頭	Nc
抵統	
底土	
底ti3	Na;on
底柢	Na;on
底置	
底蒂	Na
底蒂在	
底柢厚	VH
貯淀	VR
底挓	Na
短刀	Na
短墩	
te3	P6;Na;VC
帝	b
帶	VC;Nf
滯	b
滯am2	b
toe-3後緝	
帝制	Na
帝鐘	
te3眾人	
遞增	VH
te3-chhe7	VC
te3車	
te3嘴	Dh
te3嘴尾	
締造	VC
te3船	
te3會著	VR
締約	VA
締約國	Na
te3樣	VC
戴任	
te3-kha後	Dh
te3時	
帝君	Na
te3人樣	
te3流水	
帝王	Na
te3班	Na
te3聲	VA
滯凋	b
te3著	
茶	Na
蹄	Na
題	VA;Na;VC;Nf
苧仔薯	Na
苧仔衫	Na
茶甌	Na
題目	Na
茶米	Na
茶米草	
茶米罐仔	
茶米粕	
茶米茶	Na
茶米店	
茶尾	
題目	Na
題材	Na
茶叢	
茶欉	
茶盅	Na
茶咠	
茶樹	
蹄鳥	Na
題錢	VA;VC
茶酒	Na
茶水	Na
茶隼	
茶船	Na
茶業	
題銀	VC
茶行	
茶葉	Na
茶葉樹	
茶園	Nc
茶花	Na
茶會	Na
題捐	VD;VC
題緣	VA
茶芛	
茶油	Na
題字	VA;Na
茶垢	
茶箍	Na
茶箍粉	Na
茶具	Na
茶枝	
茶几仔	Na
茶館	Nc
茶罐	Na
題捐銀	VC
茶鈷	Na
茶鹽	Na
茶具	Na
茶蘭	
茶綠	A
茶尿	
題名	VA
兌換	VC
茶話會	
茶壺	Na
茶瓶	Na
茶斑蛇	
茶房	Na
茶配	Na;VC
茶配	Na
茶餅	
茶餅會	
茶棚	
茶盤	Na
茶杯	Na
茶洗	Na
茶色	Na
茶室	Nc
茶色目鏡	
題詩	VA
茶匙hong5	
茶心	Na
茶心粕	b
茶心茶	Na
茶siu7	b
題辭	Na
茶滓	
茶蟲	
茶攤	Na
茶點招待	
茶店仔	Nc
茶道	Na
茶桌	
茶桌仔	Nc;Na
茶桌仔位	
代	VF;Nf;P3
地	Na;Nf
弟	b
袋	Nf
te7仔	Na
袋仔	Na
苧仔線	Na
苧仔索	Na
締盟	VA
地米菜	
地面	Nc
地面頂	
地門冬	
地斬頭	
地層	Na
地籍圖	Na
地政	Na
地鼠	
袋鼠	Na
地秤	
地處	VJ
地支	Na
地址	Na
地氈	Na
te7錢	
地質	Na
袋裝	VA;VC
地藏王	
地租	
地主	Na
弟子	Na
地主國	Na
地下	
地獄	Nc
地獄	Nc
地蜈蚣	
地下	
地下磅	Na
地下室	Nc
地下鐵	Na
地下道	Nc
地陷	Nc;Na
地陷腳	Nc
地域	Na
地形	Na
地穴	Na
地方	Na
地方腔	Na
地號	Na
地號名	Na
地方	Na
地方性	Na
地府	
弟婦	Na
弟婦仔	Na
地衣	
地緣	Na
地腰	Na
第一	Df
第一少	Db;Da
第一好	A
第一擺	Dd;A;re
第一線	Nc
第二	
第二年	Nd
地熱	Na
遞解	VC
地界	Na
遞交	VD
地價	Na
地殼	Na
地契	Na
地氣	Na
地區	Nc
地基	Na
遞減	VH
地峽	Na
締結	VC
地基石	Na
地基主	
地基腳	Na
地蚓	Na
袋恭	VH
地球	Na
地權	Na
第幾	
第幾節	
地葵	
地棍	
地骨	Na
地骨皮	Na
第六感	Na
地理	Na
地理先	
地理仙仔	
地利	Na
地牢	Na
地雷	Na
地名	Na
地黃蒲	
茶壺	Na
地板	Na
地平線	Na
地皮	Nc;Na
地表	Nc
袋錶	Na
地盤	Na
地磅	Na
遞補	VC
地步	Na
袋糞	Na
地產	Na
第三者	Na
遞送	VD
第三人稱	
第三世界	Nb
地勢	Na
地心	
地稅	
地帶	Nc
地膽草	
地動	VA
地丁	
地毯	Na
地頭	Nc;Na
地頭蛇	Na
地土	Na
袋土	Na
地點	Na
地中海	Nc
地場	Na
地道	Na;VH
地段	Nc
地段	Nc
地圖	Na
地位	Na
牴觸	VC
teh	VA
teh	
teh-beh	Dd
teh無閒	VL
teh-beh	
teh墓紙	VA
矺紙	
teh壞去	
矺火	
矺印仔	VA
teh氣	
teh枝	VA
矺枝	VA
teh驚	VB
矺驚	VB
矺孤烏	VA
矺孤注	VA
teh禮	VA
teh-lian2寶	VA
矺撚寶	VA
壓落	VR
teh年	Na
矺年	VA
矺年錢	Na
teh-oe	
teh八面仔	VA
teh破	VR
teh扁	VR
矺寶	
teh嗽	VH
矺嗽	VH
teh死	
矺死	
teh死人	
teh重	
矺重	
teh茶／	
teh茶盤	
teh地金	Na
矺痰	
teh定	VB;VE
teh著	
teh倒去	
矺注	VA
豬油粕	b
竹	Na
德	b
狄	Nb
特	
軸	Na;Nf
翟	Nb
敵	VC
軸仔	
特賣	VA
特命	VF
特務	Na
敵情	Na
狄青	Nb
敵手	Na
特出	VH
特種	A
特獎	Na
特種營業	
特質	Na
特准	VE
特效	b
特效藥	Na
敵後	Nc
迪化	Nc
敵方	Nc
特許	VE
特異	VH
特意	Dh
敵意	Na
特異性	Na
敵營	Na
特約	A
特優	VH
特有	A
特有的	VH
敵人	Na
特價	Na
特刊	Na
特區	Nc
特技	Na
敵機	Na
擇期	VA
特急	VH
特級	A
特權	Na
特攻隊	Na
敵軍	Na
澤蘭	
特例	Na
特立獨行	VH
特派	VF
特派員	Na
特別	Da;VH
特別法	Na
擇婆	
特使	Na
特產	Na
特色	Na
特性	Na
敵視	VJ
特赦	VC
澤瀉	Na
特殊	VH
特殊性	Na
特徵	Na
特等	A
特定	A
特點	Na
特長	Na
特大	VH
敵對	VA
竹仔	Na
竹仔菜	
竹仔草	
竹仔葉	
竹仔枝	Na
竹目	Na;Nf
竹馬	Na;Nb
竹篾	Na
竹篾師	
得民心	
竹模	
得財	
竹節黃	
竹節蟲	
德政	Na
竹塹	Nc
竹筅	
竹銃	
竹鼠	
竹蓆	Na
竹雀	
竹撮	
竹箠	
得寸進尺	VH
得志	VH
竹尖	
竹鳥	
竹箭	
竹節杯	
得罪	VC
得罪人	
得宜	VH
竹錦	
竹hah8	Na
竹箬	
竹匣笠	
竹蚶	b
德行	Na
竹魚	
竹葉	Na
竹葉草	
竹葉青	Na
竹葉椒	
竹葉楠	
竹葉蘭	
竹葉鰱	
竹葉un	Na
低空	Nc
竹夫人	
竹椅	Na
得意	VH
得意揚揚	VH
摘要	Na
德育	Na
竹膩瓤	
得人心	
竹甲	
竹雞	
竹雞仔	Na
竹籗	Na
的確	Db
竹枝	
竹杞	
德基水庫	Nc
竹轎	Na
竹篙	Na
竹篙仔	Na
竹竿	Na
得訣	VH
德高望重	VH
竹篙叉	Na
竹篙魚	
德國	Nc
德國人	Na
竹篙瓜	Na
竹篙鬼	
德光	Nd
竹管	Na
竹管仔	Na
竹管狸	Na
竹管銃	Na
竹管鰻	
竹篙票	
竹篙生	
竹篙泅	
竹篙頭	
德軍	Na
竹棍仔	
竹南	Nc
竹蘢	b
竹籠	Na
飭令	VF
竹靈芝	
德里	Nc
竹籬仔	
竹簾	Na
竹林	Na
竹林鳥	
竹埒	Na
竹簍	Na
竹林	Na
竹籃	Na
竹午	
竹椏	
德黑蘭	Nc
竹排	Na
竹排仔	Na
竹北	Nc
竹板	Na
竹柏	
竹爿	
竹篰	
竹山	Nc
竹掃	VC
竹掃帚	
竹梳	
竹紗	
德性	Na
得心	Na;VH
竹扇	
得失	Na;VC;VJ
的實	VH
迪斯可	Na
竹筍	Na
竹擔	Na;VC
竹東	Nc
竹蟶	b
竹杖	
竹桃	Na
竹箸	Na
得定	VH
得中	VH
竹刀	
竹圍	Nc
低能兒	Na
teN3	VF
盯目	
棖凊笑	VA
棖笑面	VA
棖睏	VA
盯力	VH
棖力	
棖屎	
棖死	VA
棖痟	
棖濕濕	
棖碇屎	
棖恬恬	VA
teN5	VR
teN7-an5	VC
teN7--leh	VR
鄭成功	Nb
鄭帶	Na;Dh
丁	Ne;Nb
叮	VC
疔	Na
釘	VC
徵	VC
燈	Na
頂	VC;Nf;Ng;Df
戥	b
戥仔	Na
戥仔儀	
頂目蚶	
頂目睅	
頂目皮	
頂面	Nc;VC;Nf;Ng;Df
頂層	
頂手	VA
頂首	Dd;Ne;Nf
頂厝	
頂出	
頂出世	
頂尖	VH
頂真	VH
頂一日	
頂一聲	
頂下	Nc;VC;Ng
頂下勻	
頂月	
頂月日	
頂顎	Na
頂頷	Na
頂好	Nc
等號	Na
頂回	
頂楅	Na
等分	Na
等於	VG
頂椽	Na
頂任	
頂日	Nd
頂日仔	
頂改	
頂工	
頂港	Nc
頂格	
頂腳	VA
等級	Na
等高	VH
頂個月	
頂個月	
頂過	
戥公仔	
頂肱骨	Na
頂幾若	A;RD
頂樓	Nc
鼎力相助	VA
頂任	VA
頂日	VC;Nd;Nf;Ng;Df
頂落	VA
頂年	Nd
頂擺	VC;Nd;Ng
頂腹	
頂幫	VC;Nf;P3
頂房	
頂臂	
頂半日	
頂半工	
頂半日	
頂半暝	
頂半晡	
頂半身	Na
頂盤	VD
頂輩	Na
頂晡	Nd;b
頂色貨	Na
頂司	Na
頂世	Na
頂勢風	Na;Dh
頂世人	Na
頂上	Nc
頂身	Na
頂旬	Nd
頂戴	
頂代	
頂冬	
頂斗	Na
頂晝	Nd;b
等第	Na
等等	Ca
頂頭	Nc;VC;Nf;Ng;Df
頂腿	Na
頂點	Nc
頂端	Nc
頂唇	
頂唇鬚	Na
頂位	VA;Na
頂勻	Na;VC;Nf;Ng;Df
teng3	b
中	Di;VC;VJ;Ng
盯目	VA
叮目睭	
訂製	VC
訂正	
釘秤仔	
釘秤花	
叮嘴舌	
訂出	VR
訂下	VR
釘行	VI;Na;VH
訂貨	VB
訂戶	Na
中意	VR;Na;VK;VJ;VH
訂閱	VC
訂約	VB
訂價	VJ
釘根	VA
釘孤枝	VA
釘龜	
訂立	VC
釘銅師	Na
訂定	VC
中聽	VH
釘點	Na
釘點紅	
釘著	
叮著	
訂單	Na
釘毒	VH
訂位	VA
亭	Na
重	Dd;Nf;VE;VH
澄	b
亭仔	Na
亭仔腳	Nc;Na
重再	Dd
重再譯	VC
重奏	Na;VC
澄清	VE
呈請	VF
澄清湖	Nc
重出世	Nd;VH
重舌	VH
呈現	
重翻	VB
懲罰	VC
庭院	Na
懲戒	VC
重感	
重價	Dd;Nf;VH
重開始	VH
重起	VC;VH
重閣	Dd
重句	VH
重來	VH
重了重	
重倍	Df
重判	VF
重搬	VC
